MAX_TEMP,MIN_TEMP,RAINFALL_CH,SOLAR_EXPOSURE,DATE_READING,NO_OF_CAPTURE,Year,Month,Day,Period over which rainfall was measured (days),Fort Hill Rainfall Amount,tide_range,tide_max,tide_min,COMMON_NAME,DATE_CAPTURED,DESCRIPTION,GROUP_NAME,ID,LATITUDE,LOCATION,LONGITUDE,NOTES,SCIENTIFIC_NAME,SEX,TAXONID,TOTAL_LENGTH,TRAP_NUMBER,_clipped,1_TOTAL_LENGTH,2_TOTAL_LENGTH,3_TOTAL_LENGTH,4_TOTAL_LENGTH,5_TOTAL_LENGTH,6_TOTAL_LENGTH,7_TOTAL_LENGTH,8_TOTAL_LENGTH,9_TOTAL_LENGTH,10_TOTAL_LENGTH,11_TOTAL_LENGTH,12_TOTAL_LENGTH,13_TOTAL_LENGTH,14_TOTAL_LENGTH,15_TOTAL_LENGTH,16_TOTAL_LENGTH,17_TOTAL_LENGTH,18_TOTAL_LENGTH,19_TOTAL_LENGTH,36_TOTAL_LENGTH,37_TOTAL_LENGTH,39_TOTAL_LENGTH,43_TOTAL_LENGTH,46_TOTAL_LENGTH,47_TOTAL_LENGTH,48_TOTAL_LENGTH,52_TOTAL_LENGTH,53_TOTAL_LENGTH,54_TOTAL_LENGTH,55_TOTAL_LENGTH,56_TOTAL_LENGTH
28.3,20.3,0,19.3,20190605,0,2019,6,5,,0,2.373296139442693,5.507713227675023,3.13441708823233,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.4,25,0.4,23.9,20171004,3,2017,10,4,,0,4.623136347909179,6.230517335074257,1.6073809871650773,Saltwater Crocodile,20171004,Trap,Northern Suburb,18217,-12.348613,Micket Creek,130.944383,,C. porosus,M,9725,0,16,no,316,0,0,0,0,0,0,0,0,0,0,0,0,0,304,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.9,18.7,0,24.1,20060804,0,2006,8,4,,0,5.818326539903229,7.09126166117697,1.272935121273742,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.1,25.3,15.4,25.7,20140224,0,2014,2,24,,0,6.3095025667510285,7.560206607491615,1.2507040407405863,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.1,23.3,51,19.7,20060522,0,2006,5,22,1,14,6.804248157003122,7.339552245794437,0.5353040887913147,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.8,21.5,0,19.3,20090624,0,2009,6,24,,,3.519591925195564,5.9397144745906845,2.4201225493951206,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,23.6,0,24.6,20100911,0,2010,9,11,,,2.805271237641872,5.316537154537213,2.511265916895341,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.2,26.9,27.1,20.2,20170327,1,2017,3,27,4,15,3.9615199123185407,6.151442606701009,2.189922694382468,Saltwater Crocodile,20170327,Trap,Elizabeth River downstream,16795,-12.55596,Elizabeth River,130.99518,,C. porosus,M,9725,0,37,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0
33.9,24.5,0,19.8,20160530,0,2016,5,30,3,8,6.225837876194919,7.154747050888955,0.9289091746940361,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.8,28,0,18.6,20181113,0,2018,11,13,1,4.3,4.859741967258326,6.577830637581805,1.718088670323478,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.9,24.5,26.4,12,20110107,1,2011,1,7,1,24.5,3.38714973544271,5.543241700982787,2.1560919655400768,Saltwater Crocodile,20110107,Trap,Hope Inlet,3516,-12.324761,Near Tree Point,131.044948,,C. porosus,M,9725,0,19,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0
28.8,24.9,5.2,5,20071231,0,2007,12,31,4,102,6.183339248236712,7.095910473148947,0.9125712249122344,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.9,24.2,0.6,21,20140414,0,2014,4,14,4,11,3.6382496979932553,6.088726505941638,2.450476807948383,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.2,24.1,0,15.7,20100117,0,2010,1,17,,,2.9438322143516453,5.457181497944697,2.513349283593052,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.9,25,0,25.7,20121111,0,2012,11,11,,,5.836015842087261,6.965717261874747,1.1297014197874864,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.1,23.3,2.2,23.6,20160407,6,2016,4,7,7,26.8,4.100298359819621,6.2198433155870445,2.1195449557674237,Saltwater Crocodile,20160407,Trap,Pioneer Creek,14338,-12.641836,Pioneer Creek,130.868242,,C. porosus,M,9725,0,3,no,0,229,319,284,0,0,0,308,0,0,0,0,168,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0
31.4,26.1,0,18.3,20200303,0,2020,3,3,,0,5.919091801852998,7.367838734840216,1.448746932987218,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.6,21.1,0,21.2,20120523,0,2012,5,23,,,2.702704825314936,5.47741211703943,2.7747072917244937,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,27.4,0,22.3,20121128,1,2012,11,28,,,3.6970304288698066,6.166690092527105,2.4696596636572985,Saltwater Crocodile,20121128,Trap,Southport,6075,-12.717072,Darwin River,130.951763,,C. porosus,F,9725,0,5,no,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.5,24.5,2.4,1.9,20090216,0,2009,2,16,,,5.715086925401544,7.087574955304558,1.372488029903014,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.7,16.2,0,20.9,20120611,0,2012,6,11,,,6.457568053079347,7.169139193236852,0.711571140157504,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,26.5,0,14.2,20070115,0,2007,1,15,1,5,5.949778466748665,7.345440642738842,1.3956621759901768,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.4,25.5,0,23.3,20071201,0,2007,12,1,,0,6.267021101065893,7.1024155878971325,0.8353944868312397,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.9,22.3,6.4,26.1,20080124,0,2008,1,24,2,21,3.930600448308419,6.053011155999734,2.122410707691315,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.1,23.2,0,23.5,20130426,3,2013,4,26,,,2.9121107861636597,5.7489265090531445,2.836815722889485,Saltwater Crocodile,20130426,Trap,Northern Suburb,7077,-12.348613,Micket Creek,130.944383,,C. porosus,F,9725,0,16,no,0,0,175,0,0,0,0,0,239,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3,25.7,0,22.9,20121119,0,2012,11,19,,,4.795672821488131,6.483460259722001,1.6877874382338707,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,21.7,0,22.1,20200818,1,2020,8,18,,,4.407300344391604,6.3623910207213275,1.955090676329723,Saltwater Crocodile,20200818,Trap,West Arm,25323,-12.56574,West B,130.75983,,C. porosus,M,9725,0,54,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0
33.6,25.8,9.9,23.4,20131021,0,2013,10,21,,,2.77935463286582,5.628056218380177,2.848701585514357,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.5,25,0,21.8,20130918,2,2013,9,18,,,6.023338232705879,6.9199299919732,0.8965917592673209,Saltwater Crocodile,20130918,Trap,Hope Inlet,7876,-12.324761,Near Tree Point,131.044948,Tail missing from 9000 scute,C. porosus,M,9725,0,19,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0
33.2,25.1,0,24.4,20070412,7,2007,4,12,,0,6.229089848562888,7.236582564586819,1.0074927160239318,Saltwater Crocodile,20070412,Trap,Southport,2234,-12.717072,Darwin River,130.951763,small piece missing of the end ,C. porosus,M,9725,0,5,no,222,156,187,0,269,0,0,0,200,190,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.6,24.5,0,28,20121016,0,2012,10,16,,,3.079785698990565,5.544924741576108,2.465139042585543,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.6,26.2,0,24.6,20101005,0,2010,10,5,,0,6.435918328302364,7.141217452648665,0.7052991243463009,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.1,18.6,0,21.1,20140706,0,2014,7,6,,,5.845724362794419,6.9629169263344615,1.1171925635400428,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.4,20.8,0,19.6,20200703,1,2020,7,3,,,5.862415438185206,7.090571177812004,1.2281557396267981,Saltwater Crocodile,20200703,Trap,Berry Creek,25062,-12.67583,Berry Mouth A,130.96725,,C. porosus,M,9725,0,52,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0
30.8,19,0,22.8,20070812,0,2007,8,12,,,5.830191058145194,6.947453799580668,1.117262741435474,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.2,23,0,22.9,20180908,0,2018,9,8,,0,5.7620194424538,6.928217359434287,1.166197916980487,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.2,26.1,2.4,21,20111123,1,2011,11,23,,,6.053584098463348,7.092816052340824,1.0392319538774761,Saltwater Crocodile,20111123,Trap,Northern Suburb,4177,-12.348776,Buffalo Creek,130.909007,,C. porosus,F,9725,0,15,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.7,25.7,1.4,21.7,20100409,0,2010,4,9,,0,6.76298592993518,7.423471598919072,0.6604856689838914,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.9,21.2,0,19.1,20100818,1,2010,8,18,,,6.982006054082218,7.6055770827995275,0.6235710287173095,Saltwater Crocodile,20100818,Trap,Berry Creek,12935,-12.689813,(Defunct) Berry Springs1 ,130.986596,Data in BS Diary missed,C. porosus,M,9725,0,6,no,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.6,25.9,0,23.4,20161205,0,2016,12,5,,0,4.500368803516099,6.262983199369213,1.762614395853114,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3,26,0,18.1,20160226,1,2016,2,26,,0,2.997446923470138,5.599681178032626,2.602234254562488,Saltwater Crocodile,20160226,Trap,Hope Inlet,14118,-12.384554,Howard River,131.046759,,C. porosus,M,9725,0,18,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0
32,22.2,0,18.7,20100630,1,2010,6,30,,,3.7225095211516637,5.6420166149501005,1.9195070937984369,Saltwater Crocodile,20100630,Trap,Palmerston,3054,-12.474476,Hudson Creek,130.936403,,C. porosus,F,9725,0,12,no,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.8,21.8,0,20.2,20160725,1,2016,7,25,,0,4.502888239377695,6.208679781802591,1.7057915424248962,Saltwater Crocodile,20160725,Trap,Darwin,14956,-12.443089,Sadgroves Creek,130.865536,,C. porosus,F,9725,0,14,no,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.4,24.2,0,15.6,20120510,2,2012,5,10,,,3.893292701272949,6.0921216317618585,2.1988289304889097,Saltwater Crocodile,20120510,Trap,Northern Suburb,4767,-12.348613,Micket Creek,130.944383,,C. porosus,M,9725,0,16,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.6,24.9,3.4,25.7,20130319,2,2013,3,19,,,5.590108438960635,7.174785150845253,1.584676711884618,Saltwater Crocodile,20130319,Trap,Northern Suburb,6835,-12.348613,Micket Creek,130.944383,,C. porosus,M,9725,0,16,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0
32,19,0,21.7,20110729,0,2011,7,29,,,4.682858271875132,6.607702149680084,1.924843877804952,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.1,26.4,0,15.7,20200129,1,2020,1,29,,0,3.70594398764601,5.851375966835973,2.145431979189963,Saltwater Crocodile,20200129,Trap,West Arm,24046,-12.56574,West B,130.75983,,C. porosus,M,9725,0,54,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0
32.4,22.1,0,24,20080831,0,2008,8,31,,,4.9333229126918,6.311570545200956,1.3782476325091562,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.1,23.8,0,25.2,20110925,0,2011,9,25,,,5.601470210226466,6.711290648439492,1.1098204382130255,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,24.2,0,23.6,20200325,2,2020,3,25,1,19,2.2944408882170864,5.24684262067217,2.9524017324550833,Saltwater Crocodile,20200325,Trap,Hope Inlet,24362,-12.3479,Little Howard River,131.05011,,C. porosus,M,9725,0,36,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0
34.2,23.3,0.8,28.7,20121029,0,2012,10,29,,,4.470614707211709,6.261729200956912,1.7911144937452037,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.8,21.3,0,17.2,20170708,1,2017,7,8,,0,3.7431578284581697,6.288482658602446,2.545324830144276,Saltwater Crocodile,20170708,Trap,Darwin,17675,-12.443089,Sadgroves Creek,130.865536,Barnacles on tail,C. porosus,M,9725,0,14,no,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.4,25.5,22,18.7,20141210,0,2014,12,10,,26,3.6966030930673384,5.939096225997888,2.2424931329305497,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,18.9,0,21.2,20130719,1,2013,7,19,,,5.956100344225236,7.098671299941478,1.1425709557162427,Saltwater Crocodile,20130719,Trap,Hope Inlet,7615,-12.373801,Kings Creek,131.018415,,C. porosus,M,9725,0,17,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.2,23.7,0,8.8,20090207,0,2009,2,7,,,6.081928263906619,7.509865757653376,1.4279374937467568,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.2,22.8,0,20.1,20190612,0,2019,6,12,,0,7.174591109455734,7.504326924637418,0.32973581518168427,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.8,24.1,0,6.8,20060425,0,2006,4,25,,0,6.300263088014294,7.143460440619189,0.8431973526048959,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.4,25.4,0,19.8,20070526,0,2007,5,26,,0,6.805254392050835,7.295483673148014,0.49022928109717867,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.6,18.6,0,27.3,20060830,0,2006,8,30,,0,4.8438249220599765,6.62087703516948,1.7770521131095038,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.2,19.3,0,25.4,20110915,1,2011,9,15,,,2.683597038196764,5.456337604058815,2.7727405658620508,Saltwater Crocodile,20110915,Trap,Palmerston,3977,-12.474476,Hudson Creek,130.936403,,C. porosus,M,9725,0,12,no,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,23.5,0,26,20111004,0,2011,10,4,,,5.837076558607643,7.203507666830895,1.3664311082232512,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.7,24.8,0,29.1,20130205,0,2013,2,5,,,6.659251500878021,7.659981428025873,1.0007299271478516,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,20.1,0,22.2,20070726,0,2007,7,26,,,5.457784749679972,7.017201350277217,1.5594166005972458,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.7,25.4,44.9,0,20091127,1,2009,11,27,,,6.302659651350071,7.197796707542732,0.8951370561926608,Saltwater Crocodile,20091127,Trap,Hope Inlet,2541,-12.324761,Near Tree Point,131.044948,,C. porosus,M,9725,0,19,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0
35,26.9,0.4,26.6,20151118,2,2015,11,18,,0,5.086392471618092,6.614909426543138,1.5285169549250455,Saltwater Crocodile,20151118,Trap,East Arm,13537,-12.465731,Bleesers Creek,130.904771,,C. porosus,M,9725,0,13,no,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0
32.4,25.9,0,24.6,20111122,0,2011,11,22,,,6.513113390714185,7.311422941845306,0.7983095511311209,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,24.9,17.2,25.5,20140106,0,2014,1,6,,0,4.205510822577697,6.074553795496321,1.8690429729186246,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3,20.2,0,22.8,20100816,1,2010,8,16,,,5.620851611530371,6.850094518641638,1.2292429071112667,Saltwater Crocodile,20100816,Trap,Berry Creek,3157,-12.688632,Berry Springs2,130.985167,,C. porosus,M,9725,0,7,no,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6,25.1,0,24.5,20190331,0,2019,3,31,,0,6.874048820969098,7.633848798554201,0.7597999775851028,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.9,25.7,0,13.9,20101201,0,2010,12,1,,0,7.198500514728589,7.646164965800816,0.4476644510722272,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,16.9,0,22.3,20110815,0,2011,8,15,,,3.5672527941813406,5.652747072290542,2.0854942781092016,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.7,23.3,0,26.6,20140921,0,2014,9,21,,,6.062894279950228,6.985927826289398,0.9230335463391697,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.3,12.5,0,22.6,20080727,0,2008,7,27,,,6.312799065144212,7.243750518367076,0.9309514532228644,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.9,23.1,0,21.8,20191006,0,2019,10,6,,0,6.276376988583291,7.457174629839264,1.1807976412559724,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.5,21.4,0,22.5,20200503,1,2020,5,3,,0,6.467254913352722,7.253120161944457,0.7858652485917355,Saltwater Crocodile,20200503,Trap,Blackmore River,24544,-12.651711,Middle Arm,130.964682,,C. porosus,M,9725,0,9,no,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,19.3,0,20,20100621,6,2010,6,21,,,7.15536737673633,7.544384886537047,0.38901750980071714,Saltwater Crocodile,20100621,Harpoon,Blackmore River,3036,-12.651711,Middle Arm,130.964682,,C. porosus,F,9725,0,9,no,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3,25.2,2.8,20.6,20121212,0,2012,12,12,,,5.167585188345196,6.824900259075687,1.6573150707304904,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.5,23.9,0,25.8,20141118,0,2014,11,18,,0,6.366349294918524,7.2295524877519295,0.8632031928334056,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.3,25.2,0,19.7,20100515,0,2010,5,15,,,2.172663224726004,5.514222907269489,3.341559682543485,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.9,19.1,0,19.3,20110707,1,2011,7,7,,,5.069970804829303,6.4846684671174435,1.4146976622881406,Saltwater Crocodile,20110707,Trap,West Arm,3798,-12.600867,West Arm,130.77131,,C. porosus,M,9725,0,2,no,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.2,25.3,0,21.6,20180406,2,2018,4,6,,,4.75190450497657,6.735354734944,1.9834502299674304,Saltwater Crocodile,20180406,Trap,Berry Creek,19695,-12.67583,Berry Mouth A,130.96725,,C. porosus,M,9725,0,52,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0
28.9,24.3,22,12.8,20110224,0,2011,2,24,1,2,5.0935670456219295,6.802091974660433,1.7085249290385032,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.6,24.3,0,26.9,20141013,0,2014,10,13,,0,4.2165665461880675,6.443196514016068,2.226629967828001,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.9,24.7,6.2,19.1,20150326,0,2015,3,26,,0,5.087326185713382,6.884318614252294,1.7969924285389118,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.4,22.8,18.3,28.6,20070211,0,2007,2,11,1,20,6.1042394292805735,7.420263845567087,1.3160244162865133,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.9,24.8,0,25.8,20110926,0,2011,9,26,,,5.033957320845273,6.367881135521688,1.3339238146764143,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.5,24,0,27,20171120,0,2017,11,20,3,22,2.7072913071899345,5.6886173990729345,2.981326091883,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.7,23.6,0,18.2,20170706,0,2017,7,6,,0,5.550940642415712,7.055261412482965,1.5043207700672525,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.9,24.9,43.6,21.9,20141211,2,2014,12,11,1,4,4.1951451414728425,6.076351965359229,1.8812068238863864,Saltwater Crocodile,20141211,Trap,Northern Suburb,11475,-12.348613,Micket Creek,130.944383,Bifurcated 01/10 Scute,C. porosus,M,9725,0,16,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0
