DATE_READING,YEAR,MONTH,DAY,ELNINO,LANINA,DATE_CAPTURED,AREA_NUMBER,AREA_NAME,GROUP_NAME,1_NO_OF_CAPTURE,2_NO_OF_CAPTURE,3_NO_OF_CAPTURE,4_NO_OF_CAPTURE,TOTAL_CAPTURE,SCIENTIFIC_NAME
20080725,2008,7,25,0,0,,,,,0,0,0,0,0,
20200505,2020,5,5,0,0,,,,,0,0,0,0,0,
20200226,2020,2,26,0,0,20200226,2,Urban Group,Elizabeth River downstream,0,1,0,0,1,C. porosus
20160816,2016,8,16,0,0,,,,,0,0,0,0,0,
20180328,2018,3,28,0,0,20180328,3,Northeast Group,Hope Inlet,0,0,4,0,4,C. porosus
20181126,2018,11,26,0,0,20181126,2,Urban Group,Darwin,0,1,0,0,1,C. porosus
20090828,2009,8,28,0,0,20090828,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20150324,2015,3,24,0,0,20150324,4,West Group,West Arm,0,0,0,1,1,C. porosus
20121026,2012,10,26,0,0,20121026,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20080113,2008,1,13,0,1,,,,,0,0,0,0,0,
20140429,2014,4,29,0,0,20140429,3,Northeast Group,Northern Suburb,0,1,2,0,3,C. porosus
20110920,2011,9,20,0,0,,,,,0,0,0,0,0,
20090112,2009,1,12,1,0,20090112,2,Urban Group,Darwin,0,2,0,0,2,C. porosus
20091113,2009,11,13,1,0,,,,,0,0,0,0,0,
20121009,2012,10,9,0,0,,,,,0,0,0,0,0,
20141021,2014,10,21,0,0,,,,,0,0,0,0,0,
20141213,2014,12,13,0,0,,,,,0,0,0,0,0,
20171112,2017,11,12,0,0,20171112,2,Urban Group,East Arm,0,1,0,0,1,C. porosus
20140919,2014,9,19,0,0,,,,,0,0,0,0,0,
20110219,2011,2,19,0,1,,,,,0,0,0,0,0,
20190711,2019,7,11,0,0,,,,,0,0,0,0,0,
20200118,2020,1,18,0,0,,,,,0,0,0,0,0,
20071001,2007,10,1,0,1,,,,,0,0,0,0,0,
20130726,2013,7,26,0,0,,,,,0,0,0,0,0,
20160128,2016,1,28,1,0,20160128,1,South Group,Berry Creek,2,0,0,0,2,C. porosus
20160107,2016,1,7,1,0,20160107,3,Northeast Group,Northern Suburb,0,0,2,0,2,C. porosus
20181227,2018,12,27,0,0,20181227,1,South Group,Berry Creek,1,1,0,0,2,C. porosus
20111003,2011,10,3,0,1,,,,,0,0,0,0,0,
20130225,2013,2,25,0,0,,,,,0,0,0,0,0,
20170301,2017,3,1,0,0,,,,,0,0,0,0,0,
20190527,2019,5,27,0,0,,,,,0,0,0,0,0,
20191117,2019,11,17,0,0,,,,,0,0,0,0,0,
20070508,2007,5,8,0,0,,,,,0,0,0,0,0,
20170804,2017,8,4,0,0,20170804,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20110825,2011,8,25,0,0,,,,,0,0,0,0,0,
20080501,2008,5,1,0,0,,,,,0,0,0,0,0,
20170309,2017,3,9,0,0,20170309,1,South Group,Middle Arm,2,0,0,0,2,C. porosus
20081217,2008,12,17,0,1,20081217,1,South Group,Middle Arm,1,0,0,0,1,C. porosus
20121211,2012,12,11,0,0,,,,,0,0,0,0,0,
20160517,2016,5,17,0,0,,,,,0,0,0,0,0,
20140729,2014,7,29,0,0,,,,,0,0,0,0,0,
20081125,2008,11,25,0,0,,,,,0,0,0,0,0,
20180609,2018,6,9,0,0,,,,,0,0,0,0,0,
20160922,2016,9,22,0,0,20160922,2,Urban Group,Palmerston,0,1,0,0,1,C. porosus
20090613,2009,6,13,0,0,,,,,0,0,0,0,0,
20150325,2015,3,25,0,0,20150325,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20080112,2008,1,12,0,1,,,,,0,0,0,0,0,
20090329,2009,3,29,0,0,,,,,0,0,0,0,0,
20180420,2018,4,20,0,0,20180420,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20070108,2007,1,8,1,0,,,,,0,0,0,0,0,
20100211,2010,2,11,1,0,,,,,0,0,0,0,0,
20120612,2012,6,12,0,0,,,,,0,0,0,0,0,
20171125,2017,11,25,0,0,,,,,0,0,0,0,0,
20070909,2007,9,9,0,1,,,,,0,0,0,0,0,
20071202,2007,12,2,0,1,,,,,0,0,0,0,0,
20190512,2019,5,12,0,0,,,,,0,0,0,0,0,
20131020,2013,10,20,0,0,,,,,0,0,0,0,0,
20071020,2007,10,20,0,1,,,,,0,0,0,0,0,
20200601,2020,6,1,0,0,,,,,0,0,0,0,0,
20190710,2019,7,10,0,0,,,,,0,0,0,0,0,
20091023,2009,10,23,0,0,,,,,0,0,0,0,0,
20180214,2018,2,14,0,1,,,,,0,0,0,0,0,
20070629,2007,6,29,0,0,,,,,0,0,0,0,0,
20140930,2014,9,30,0,0,20140930,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20160106,2016,1,6,1,0,,,,,0,0,0,0,0,
20100507,2010,5,7,0,0,,,,,0,0,0,0,0,
20170923,2017,9,23,0,0,,,,,0,0,0,0,0,
20190605,2019,6,5,0,0,,,,,0,0,0,0,0,
20171004,2017,10,4,0,0,20171004,3,Northeast Group,Northern Suburb,0,0,2,1,3,C. porosus
20140224,2014,2,24,0,0,,,,,0,0,0,0,0,
20090624,2009,6,24,0,0,,,,,0,0,0,0,0,
20100911,2010,9,11,0,1,,,,,0,0,0,0,0,
20170327,2017,3,27,0,0,20170327,2,Urban Group,Elizabeth River downstream,0,1,0,0,1,C. porosus
20160530,2016,5,30,0,0,,,,,0,0,0,0,0,
20181113,2018,11,13,0,0,,,,,0,0,0,0,0,
20110107,2011,1,7,0,1,20110107,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20071231,2007,12,31,0,1,,,,,0,0,0,0,0,
20140414,2014,4,14,0,0,,,,,0,0,0,0,0,
20100117,2010,1,17,1,0,,,,,0,0,0,0,0,
20121111,2012,11,11,0,0,,,,,0,0,0,0,0,
20160407,2016,4,7,0,0,20160407,1,South Group,Pioneer Creek,3,2,0,1,6,C. porosus
20200303,2020,3,3,0,0,,,,,0,0,0,0,0,
20120523,2012,5,23,0,0,,,,,0,0,0,0,0,
20121128,2012,11,28,0,0,20121128,1,South Group,Southport,1,0,0,0,1,C. porosus
20090216,2009,2,16,1,0,,,,,0,0,0,0,0,
20120611,2012,6,11,0,0,,,,,0,0,0,0,0,
20070115,2007,1,15,1,0,,,,,0,0,0,0,0,
20071201,2007,12,1,0,1,,,,,0,0,0,0,0,
20080124,2008,1,24,0,1,,,,,0,0,0,0,0,
20130426,2013,4,26,0,0,20130426,3,Northeast Group,Northern Suburb,2,0,1,0,3,C. porosus
20121119,2012,11,19,0,0,,,,,0,0,0,0,0,
20200818,2020,8,18,0,0,20200818,4,West Group,West Arm,0,0,0,1,1,C. porosus
20131021,2013,10,21,0,0,,,,,0,0,0,0,0,
20130918,2013,9,18,0,0,20130918,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20070412,2007,4,12,0,0,20070412,1,South Group,Southport,4,1,0,2,7,C. porosus
20121016,2012,10,16,0,0,,,,,0,0,0,0,0,
20101005,2010,10,5,0,1,,,,,0,0,0,0,0,
20140706,2014,7,6,0,0,,,,,0,0,0,0,0,
20200703,2020,7,3,0,0,20200703,1,South Group,Berry Creek,1,0,0,0,1,C. porosus
20070812,2007,8,12,0,1,,,,,0,0,0,0,0,
20180908,2018,9,8,0,0,,,,,0,0,0,0,0,
20111123,2011,11,23,0,1,20111123,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20100409,2010,4,9,0,0,,,,,0,0,0,0,0,
20100818,2010,8,18,0,1,20100818,1,South Group,Berry Creek,1,0,0,0,1,C. porosus
20161205,2016,12,5,0,0,,,,,0,0,0,0,0,
20160226,2016,2,26,1,0,20160226,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20100630,2010,6,30,0,0,20100630,2,Urban Group,Palmerston,0,1,0,0,1,C. porosus
20160725,2016,7,25,0,0,20160725,2,Urban Group,Darwin,0,1,0,0,1,C. porosus
20120510,2012,5,10,0,0,20120510,3,Northeast Group,Northern Suburb,0,0,2,0,2,C. porosus
20130319,2013,3,19,0,0,20130319,3,Northeast Group,Northern Suburb,0,0,2,0,2,C. porosus
20110729,2011,7,29,0,0,,,,,0,0,0,0,0,
20200129,2020,1,29,0,0,20200129,4,West Group,West Arm,0,0,0,1,1,C. porosus
20080831,2008,8,31,0,0,,,,,0,0,0,0,0,
20110925,2011,9,25,0,0,,,,,0,0,0,0,0,
20200325,2020,3,25,0,0,20200325,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20121029,2012,10,29,0,0,,,,,0,0,0,0,0,
20170708,2017,7,8,0,0,20170708,2,Urban Group,Darwin,0,1,0,0,1,C. porosus
20141210,2014,12,10,0,0,,,,,0,0,0,0,0,
20130719,2013,7,19,0,0,20130719,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20090207,2009,2,7,1,0,,,,,0,0,0,0,0,
20190612,2019,6,12,0,0,,,,,0,0,0,0,0,
20070526,2007,5,26,0,0,,,,,0,0,0,0,0,
20110915,2011,9,15,0,0,20110915,2,Urban Group,Palmerston,0,1,0,0,1,C. porosus
20111004,2011,10,4,0,1,,,,,0,0,0,0,0,
20130205,2013,2,5,0,0,,,,,0,0,0,0,0,
20070726,2007,7,26,0,0,,,,,0,0,0,0,0,
20091127,2009,11,27,1,0,20091127,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20151118,2015,11,18,1,0,20151118,2,Urban Group,East Arm,0,2,0,0,2,C. porosus
20111122,2011,11,22,0,1,,,,,0,0,0,0,0,
20140106,2014,1,6,0,0,,,,,0,0,0,0,0,
20100816,2010,8,16,0,1,20100816,1,South Group,Berry Creek,1,0,0,0,1,C. porosus
20190331,2019,3,31,0,0,,,,,0,0,0,0,0,
20101201,2010,12,1,0,1,,,,,0,0,0,0,0,
20110815,2011,8,15,0,0,,,,,0,0,0,0,0,
20140921,2014,9,21,0,0,,,,,0,0,0,0,0,
20080727,2008,7,27,0,0,,,,,0,0,0,0,0,
20191006,2019,10,6,0,0,,,,,0,0,0,0,0,
20200503,2020,5,3,0,0,20200503,1,South Group,Blackmore River,1,0,0,0,1,C. porosus
20100621,2010,6,21,0,0,20100621,1,South Group,Blackmore River,6,0,0,0,6,C. porosus
20121212,2012,12,12,0,0,,,,,0,0,0,0,0,
20141118,2014,11,18,0,0,,,,,0,0,0,0,0,
20100515,2010,5,15,0,0,,,,,0,0,0,0,0,
20110707,2011,7,7,0,0,20110707,4,West Group,West Arm,0,0,0,1,1,C. porosus
20180406,2018,4,6,0,0,20180406,1,South Group,Berry Creek,1,0,1,0,2,C. porosus
20110224,2011,2,24,0,1,,,,,0,0,0,0,0,
20141013,2014,10,13,0,0,,,,,0,0,0,0,0,
20150326,2015,3,26,0,0,,,,,0,0,0,0,0,
20070211,2007,2,11,0,0,,,,,0,0,0,0,0,
20110926,2011,9,26,0,0,,,,,0,0,0,0,0,
20171120,2017,11,20,0,0,,,,,0,0,0,0,0,
20170706,2017,7,6,0,0,,,,,0,0,0,0,0,
20141211,2014,12,11,0,0,20141211,3,Northeast Group,Northern Suburb,0,1,1,0,2,C. porosus
20140407,2014,4,7,0,0,,,,,0,0,0,0,0,
20190302,2019,3,2,0,0,20190302,1,South Group,Blackmore River,2,0,0,0,2,C. porosus
20070929,2007,9,29,0,1,,,,,0,0,0,0,0,
20140531,2014,5,31,0,0,,,,,0,0,0,0,0,
20070104,2007,1,4,1,0,20070104,2,Urban Group,Elizabeth River downstream,0,1,0,0,1,C. porosus
20120928,2012,9,28,0,0,20120928,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20171202,2017,12,2,0,1,20171202,2,Urban Group,Darwin,0,2,0,0,2,C. porosus
20151015,2015,10,15,1,0,20151015,3,Northeast Group,Northern Suburb,0,0,2,0,2,C. porosus
20110313,2011,3,13,0,1,,,,,0,0,0,0,0,
20091026,2009,10,26,0,0,,,,,0,0,0,0,0,
20160105,2016,1,5,1,0,20160105,4,West Group,West Arm,0,0,0,1,1,C. porosus
20070609,2007,6,9,0,0,,,,,0,0,0,0,0,
20130724,2013,7,24,0,0,,,,,0,0,0,0,0,
20131109,2013,11,9,0,0,,,,,0,0,0,0,0,
20180305,2018,3,5,0,0,,,,,0,0,0,0,0,
20150909,2015,9,9,1,0,20150909,2,Urban Group,East Arm,0,1,0,0,1,C. porosus
20120623,2012,6,23,0,0,,,,,0,0,0,0,0,
20170318,2017,3,18,0,0,,,,,0,0,0,0,0,
20061219,2006,12,19,1,0,,,,,0,0,0,0,0,
20080503,2008,5,3,0,0,,,,,0,0,0,0,0,
20071012,2007,10,12,0,1,,,,,0,0,0,0,0,
20170802,2017,8,2,0,0,20170802,1,South Group,Berry Creek,1,0,0,1,2,C. porosus
20130129,2013,1,29,0,0,20130129,4,West Group,West Arm,0,1,0,1,2,C. porosus
20111022,2011,10,22,0,1,,,,,0,0,0,0,0,
20120809,2012,8,9,0,0,,,,,0,0,0,0,0,
20150522,2015,5,22,1,0,,,,,0,0,0,0,0,
20090924,2009,9,24,0,0,,,,,0,0,0,0,0,
20150901,2015,9,1,1,0,,,,,0,0,0,0,0,
20160608,2016,6,8,0,0,,,,,0,0,0,0,0,
20170619,2017,6,19,0,0,,,,,0,0,0,0,0,
20141010,2014,10,10,0,0,20141010,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20070305,2007,3,5,0,0,,,,,0,0,0,0,0,
20180526,2018,5,26,0,0,,,,,0,0,0,0,0,
20090717,2009,7,17,0,0,,,,,0,0,0,0,0,
20080114,2008,1,14,0,1,,,,,0,0,0,0,0,
20070614,2007,6,14,0,0,,,,,0,0,0,0,0,
20130421,2013,4,21,0,0,,,,,0,0,0,0,0,
20140808,2014,8,8,0,0,,,,,0,0,0,0,0,
20140705,2014,7,5,0,0,,,,,0,0,0,0,0,
20141226,2014,12,26,0,0,,,,,0,0,0,0,0,
20150308,2015,3,8,0,0,,,,,0,0,0,0,0,
20120728,2012,7,28,0,0,,,,,0,0,0,0,0,
20090609,2009,6,9,0,0,,,,,0,0,0,0,0,
20110312,2011,3,12,0,1,,,,,0,0,0,0,0,
20091001,2009,10,1,0,0,,,,,0,0,0,0,0,
20171024,2017,10,24,0,0,,,,,0,0,0,0,0,
20140421,2014,4,21,0,0,,,,,0,0,0,0,0,
20100501,2010,5,1,0,0,,,,,0,0,0,0,0,
20191225,2019,12,25,0,0,,,,,0,0,0,0,0,
20180119,2018,1,19,0,1,20180119,4,West Group,Woods Inlet,0,0,0,1,1,C. porosus
20180304,2018,3,4,0,0,,,,,0,0,0,0,0,
20130817,2013,8,17,0,0,,,,,0,0,0,0,0,
20160223,2016,2,23,1,0,,,,,0,0,0,0,0,
20190119,2019,1,19,0,0,,,,,0,0,0,0,0,
20150530,2015,5,30,1,0,20150530,1,South Group,Berry Creek,1,0,0,1,2,C. porosus
20190603,2019,6,3,0,0,,,,,0,0,0,0,0,
20120916,2012,9,16,0,0,,,,,0,0,0,0,0,
20070627,2007,6,27,0,0,,,,,0,0,0,0,0,
20130127,2013,1,27,0,0,,,,,0,0,0,0,0,
20130630,2013,6,30,0,0,,,,,0,0,0,0,0,
20110427,2011,4,27,0,0,,,,,0,0,0,0,0,
20160705,2016,7,5,0,0,,,,,0,0,0,0,0,
20181115,2018,11,15,0,0,,,,,0,0,0,0,0,
20080426,2008,4,26,0,0,,,,,0,0,0,0,0,
20181029,2018,10,29,0,0,,,,,0,0,0,0,0,
20121203,2012,12,3,0,0,20121203,2,Urban Group,Darwin,0,1,0,0,1,C. porosus
20080811,2008,8,11,0,0,,,,,0,0,0,0,0,
20160405,2016,4,5,0,0,,,,,0,0,0,0,0,
20161109,2016,11,9,0,0,,,,,0,0,0,0,0,
20200825,2020,8,25,0,0,,,,,0,0,0,0,0,
20180528,2018,5,28,0,0,,,,,0,0,0,0,0,
20140207,2014,2,7,0,0,,,,,0,0,0,0,0,
20150218,2015,2,18,0,0,,,,,0,0,0,0,0,
20070331,2007,3,31,0,0,,,,,0,0,0,0,0,
20100220,2010,2,20,1,0,,,,,0,0,0,0,0,
20160508,2016,5,8,0,0,,,,,0,0,0,0,0,
20130715,2013,7,15,0,0,,,,,0,0,0,0,0,
20200809,2020,8,9,0,0,,,,,0,0,0,0,0,
20140704,2014,7,4,0,0,20140704,3,Northeast Group,Northern Suburb,2,0,1,0,3,C. porosus
20180117,2018,1,17,0,1,20180117,4,West Group,West Arm,0,0,0,1,1,C. porosus
20101007,2010,10,7,0,1,20101007,2,Urban Group,Elizabeth River downstream,0,2,0,0,2,C. porosus
20100228,2010,2,28,1,0,,,,,0,0,0,0,0,
20161101,2016,11,1,0,0,,,,,0,0,0,0,0,
20191019,2019,10,19,0,0,20191019,1,South Group,Berry Creek,1,0,0,0,1,C. porosus
20090304,2009,3,4,0,0,,,,,0,0,0,0,0,
20070529,2007,5,29,0,0,,,,,0,0,0,0,0,
20110806,2011,8,6,0,0,,,,,0,0,0,0,0,
20091103,2009,11,3,1,0,,,,,0,0,0,0,0,
20120530,2012,5,30,0,0,,,,,0,0,0,0,0,
20170202,2017,2,2,0,0,,,,,0,0,0,0,0,
20071222,2007,12,22,0,1,,,,,0,0,0,0,0,
20160224,2016,2,24,1,0,,,,,0,0,0,0,0,
20200830,2020,8,30,0,0,,,,,0,0,0,0,0,
20111217,2011,12,17,0,1,,,,,0,0,0,0,0,
20120121,2012,1,21,0,1,,,,,0,0,0,0,0,
20100622,2010,6,22,0,0,,,,,0,0,0,0,0,
20080914,2008,9,14,0,0,,,,,0,0,0,0,0,
20160618,2016,6,18,0,0,20160618,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20090819,2009,8,19,0,0,,,,,0,0,0,0,0,
20120222,2012,2,22,0,1,,,,,0,0,0,0,0,
20110531,2011,5,31,0,0,20110531,4,West Group,Woods Inlet,0,0,0,1,1,C. porosus
20170719,2017,7,19,0,0,20170719,1,South Group,Berry Creek,1,3,0,1,5,C. porosus
20130215,2013,2,15,0,0,,,,,0,0,0,0,0,
20180727,2018,7,27,0,0,,,,,0,0,0,0,0,
20160831,2016,8,31,0,0,,,,,0,0,0,0,0,
20180731,2018,7,31,0,0,,,,,0,0,0,0,0,
20180828,2018,8,28,0,0,,,,,0,0,0,0,0,
20070316,2007,3,16,0,0,20070316,3,Northeast Group,Northern Suburb,0,0,3,0,3,C. porosus
20090223,2009,2,23,1,0,,,,,0,0,0,0,0,
20100123,2010,1,23,1,0,,,,,0,0,0,0,0,
20081207,2008,12,7,0,1,,,,,0,0,0,0,0,
20181121,2018,11,21,0,0,,,,,0,0,0,0,0,
20150131,2015,1,31,0,0,,,,,0,0,0,0,0,
20120112,2012,1,12,0,1,20120112,2,Urban Group,East Arm,0,1,2,1,4,C. porosus
20130704,2013,7,4,0,0,,,,,0,0,0,0,0,
20100309,2010,3,9,1,0,,,,,0,0,0,0,0,
20191105,2019,11,5,0,0,,,,,0,0,0,0,0,
20070528,2007,5,28,0,0,,,,,0,0,0,0,0,
20171115,2017,11,15,0,0,20171115,2,Urban Group,Elizabeth River downstream,0,2,0,0,2,C. porosus
20140430,2014,4,30,0,0,20140430,2,Urban Group,Palmerston,0,1,0,1,2,C. porosus
20140628,2014,6,28,0,0,,,,,0,0,0,0,0,
20091125,2009,11,25,1,0,20091125,2,Urban Group,Palmerston,1,1,0,0,2,C. porosus
20080308,2008,3,8,0,0,,,,,0,0,0,0,0,
20070724,2007,7,24,0,0,,,,,0,0,0,0,0,
20110817,2011,8,17,0,0,,,,,0,0,0,0,0,
20200803,2020,8,3,0,0,,,,,0,0,0,0,0,
20160802,2016,8,2,0,0,,,,,0,0,0,0,0,
20120827,2012,8,27,0,0,20120827,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20150527,2015,5,27,1,0,,,,,0,0,0,0,0,
20120107,2012,1,7,0,1,,,,,0,0,0,0,0,
20130510,2013,5,10,0,0,20130510,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20120120,2012,1,20,0,1,,,,,0,0,0,0,0,
20071101,2007,11,1,0,1,,,,,0,0,0,0,0,
20090904,2009,9,4,0,0,20090904,4,West Group,Woods Inlet,0,0,0,1,1,C. porosus
20071124,2007,11,24,0,1,,,,,0,0,0,0,0,
20130212,2013,2,12,0,0,,,,,0,0,0,0,0,
20100517,2010,5,17,0,0,,,,,0,0,0,0,0,
20140127,2014,1,27,0,0,,,,,0,0,0,0,0,
20070213,2007,2,13,0,0,,,,,0,0,0,0,0,
20161228,2016,12,28,0,0,,,,,0,0,0,0,0,
20080415,2008,4,15,0,0,,,,,0,0,0,0,0,
20180430,2018,4,30,0,0,,,,,0,0,0,0,0,
20100604,2010,6,4,0,0,,,,,0,0,0,0,0,
20080706,2008,7,6,0,0,,,,,0,0,0,0,0,
20120708,2012,7,8,0,0,,,,,0,0,0,0,0,
20070618,2007,6,18,0,0,,,,,0,0,0,0,0,
20150317,2015,3,17,0,0,20150317,2,Urban Group,Darwin,0,1,0,0,1,C. porosus
20140910,2014,9,10,0,0,,,,,0,0,0,0,0,
20080205,2008,2,5,0,1,,,,,0,0,0,0,0,
20130814,2013,8,14,0,0,,,,,0,0,0,0,0,
20140629,2014,6,29,0,0,,,,,0,0,0,0,0,
20120621,2012,6,21,0,0,,,,,0,0,0,0,0,
20180324,2018,3,24,0,0,,,,,0,0,0,0,0,
20160219,2016,2,19,1,0,20160219,2,Urban Group,Elizabeth River downstream,0,1,0,0,1,C. porosus
20200606,2020,6,6,0,0,,,,,0,0,0,0,0,
20070624,2007,6,24,0,0,,,,,0,0,0,0,0,
20091218,2009,12,18,1,0,,,,,0,0,0,0,0,
20071010,2007,10,10,0,1,,,,,0,0,0,0,0,
20081107,2008,11,7,0,0,,,,,0,0,0,0,0,
20150520,2015,5,20,1,0,20150520,4,West Group,Woods Inlet,0,0,0,2,2,C. porosus
20120818,2012,8,18,0,0,,,,,0,0,0,0,0,
20080408,2008,4,8,0,0,,,,,0,0,0,0,0,
20140710,2014,7,10,0,0,,,,,0,0,0,0,0,
20100904,2010,9,4,0,1,,,,,0,0,0,0,0,
20090516,2009,5,16,0,0,,,,,0,0,0,0,0,
20071102,2007,11,2,0,1,,,,,0,0,0,0,0,
20081118,2008,11,18,0,0,,,,,0,0,0,0,0,
20131003,2013,10,3,0,0,,,,,0,0,0,0,0,
20160520,2016,5,20,0,0,,,,,0,0,0,0,0,
20170122,2017,1,22,0,0,,,,,0,0,0,0,0,
20180207,2018,2,7,0,1,,,,,0,0,0,0,0,
20181018,2018,10,18,0,0,,,,,0,0,0,0,0,
20191229,2019,12,29,0,0,,,,,0,0,0,0,0,
20160118,2016,1,18,1,0,,,,,0,0,0,0,0,
20090715,2009,7,15,0,0,20090715,1,South Group,Blackmore River,2,0,0,0,2,C. porosus
20140522,2014,5,22,0,0,20140522,3,Northeast Group,Northern Suburb,0,1,2,0,3,C. porosus
20190823,2019,8,23,0,0,,,,,0,0,0,0,0,
20090618,2009,6,18,0,0,,,,,0,0,0,0,0,
20061229,2006,12,29,1,0,,,,,0,0,0,0,0,
20110112,2011,1,12,0,1,,,,,0,0,0,0,0,
20090607,2009,6,7,0,0,,,,,0,0,0,0,0,
20130423,2013,4,23,0,0,,,,,0,0,0,0,0,
20171211,2017,12,11,0,1,,,,,0,0,0,0,0,
20160513,2016,5,13,0,0,,,,,0,0,0,0,0,
20180108,2018,1,8,0,1,,,,,0,0,0,0,0,
20141207,2014,12,7,0,0,20141207,4,West Group,West Arm,0,0,0,1,1,C. porosus
20170409,2017,4,9,0,0,,,,,0,0,0,0,0,
20101222,2010,12,22,0,1,20101222,1,South Group,Pioneer Creek,1,0,0,0,1,C. porosus
20070326,2007,3,26,0,0,,,,,0,0,0,0,0,
20191227,2019,12,27,0,0,20191227,3,Northeast Group,Hope Inlet,0,0,2,0,2,C. porosus
20160901,2016,9,1,0,0,,,,,0,0,0,0,0,
20190601,2019,6,1,0,0,,,,,0,0,0,0,0,
20160204,2016,2,4,1,0,20160204,2,Urban Group,Palmerston,1,1,0,0,2,C. porosus
20171104,2017,11,4,0,0,,,,,0,0,0,0,0,
20071213,2007,12,13,0,1,,,,,0,0,0,0,0,
20120914,2012,9,14,0,0,,,,,0,0,0,0,0,
20161022,2016,10,22,0,0,,,,,0,0,0,0,0,
20151210,2015,12,10,1,0,,,,,0,0,0,0,0,
20081009,2008,10,9,0,0,,,,,0,0,0,0,0,
20100722,2010,7,22,0,1,,,,,0,0,0,0,0,
20140114,2014,1,14,0,0,,,,,0,0,0,0,0,
20190321,2019,3,21,0,0,20190321,2,Urban Group,Darwin,1,2,0,1,4,C. porosus
20100804,2010,8,4,0,1,20100804,3,Northeast Group,Northern Suburb,0,0,1,0,1,C. porosus
20100522,2010,5,22,0,0,,,,,0,0,0,0,0,
20080515,2008,5,15,0,0,,,,,0,0,0,0,0,
20090224,2009,2,24,1,0,,,,,0,0,0,0,0,
20080717,2008,7,17,0,0,,,,,0,0,0,0,0,
20140205,2014,2,5,0,0,20140205,1,South Group,Pioneer Creek,1,0,0,0,1,C. porosus
20090716,2009,7,16,0,0,20090716,3,Northeast Group,Hope Inlet,0,0,1,0,1,C. porosus
20081223,2008,12,23,0,1,,,,,0,0,0,0,0,
20080926,2008,9,26,0,0,,,,,0,0,0,0,0,
20170427,2017,4,27,0,0,20170427,3,Northeast Group,Hope Inlet,0,0,1,1,2,C. porosus
20100615,2010,6,15,0,0,,,,,0,0,0,0,0,
20161121,2016,11,21,0,0,,,,,0,0,0,0,0,
20180610,2018,6,10,0,0,,,,,0,0,0,0,0,
20190129,2019,1,29,0,0,,,,,0,0,0,0,0,
20070702,2007,7,2,0,0,,,,,0,0,0,0,0,
20200109,2020,1,9,0,0,,,,,0,0,0,0,0,
20070201,2007,2,1,0,0,,,,,0,0,0,0,0,
20141004,2014,10,4,0,0,,,,,0,0,0,0,0,
20200806,2020,8,6,0,0,,,,,0,0,0,0,0,
20080328,2008,3,28,0,0,,,,,0,0,0,0,0,
20170516,2017,5,16,0,0,,,,,0,0,0,0,0,
20131019,2013,10,19,0,0,,,,,0,0,0,0,0,
20120828,2012,8,28,0,0,,,,,0,0,0,0,0,
20160222,2016,2,22,1,0,,,,,0,0,0,0,0,
20120428,2012,4,28,0,0,,,,,0,0,0,0,0,
20120123,2012,1,23,0,1,,,,,0,0,0,0,0,
20180903,2018,9,3,0,0,,,,,0,0,0,0,0,
20151005,2015,10,5,1,0,20151005,1,South Group,Berry Creek,1,0,0,0,1,C. porosus
20070808,2007,8,8,0,1,,,,,0,0,0,0,0,
20080217,2008,2,17,0,1,,,,,0,0,0,0,0,
20130217,2013,2,17,0,0,,,,,0,0,0,0,0,
20100510,2010,5,10,0,0,,,,,0,0,0,0,0,
20140922,2014,9,22,0,0,20140922,4,West Group,West Arm,0,0,0,1,1,C. porosus
20110503,2011,5,3,0,0,,,,,0,0,0,0,0,
20120506,2012,5,6,0,0,,,,,0,0,0,0,0,
20181101,2018,11,1,0,0,20181101,3,Northeast Group,Northern Suburb,1,0,2,0,3,C. porosus
20100805,2010,8,5,0,1,20100805,1,South Group,Middle Arm,2,0,0,0,2,C. porosus
20130305,2013,3,5,0,0,,,,,0,0,0,0,0,
20080514,2008,5,14,0,0,,,,,0,0,0,0,0,
20150111,2015,1,11,0,0,,,,,0,0,0,0,0,
20190312,2019,3,12,0,0,20190312,1,South Group,Berry Creek,2,0,0,0,2,C. porosus
20100121,2010,1,21,1,0,,,,,0,0,0,0,0,
20080719,2008,7,19,0,0,,,,,0,0,0,0,0,
20080223,2008,2,23,0,1,,,,,0,0,0,0,0,
